id,created_at,text
2017-12-02,The Flynn fallout: What guilty plea by former national security adviser means for Donald Trump https://t.co/aWrTYJGWcz https://t.co/fp99VObYE0
2017-12-02,"Tess Richey, young Toronto woman found dead after she went missing, was murdered: police https://t.co/CQxcOfLsfP https://t.co/XrH7IwvTXw"
2017-12-02,Christmas tree prices rise for first time in nearly a decade amid U.S. shortage https://t.co/9jY3glWwqX https://t.co/NIIr78LXU9
2017-12-02,Rachel Homan hopes to follow in Brad Gushue's Olympic footsteps https://t.co/L56cYg6t7e from @Ted_Wyman
2017-12-02,Women at Sportsnet were expected to 'deal with' Zaun's comments https://t.co/xYHxj7GZXh from @Ewingsports
2017-12-01,.@blatchkiki: Auntie Blatch’s rules for men on unzipping in the modern era https://t.co/kEstXpSQ3u https://t.co/U5cCWHsaAF
2017-12-01,"Judge strikes down Quebec veil ban until province establishes rules for religious accommodation
https://t.co/zFmAF249i6 https://t.co/dQYIftUhhv"
2017-12-01,".@acoyne: Tories can stop blowing smoke because there's nothing suspicious about Morneau share selloff
https://t.co/Yj3H0AobKB https://t.co/Q7FoSEJUfq"
2017-12-01,'He's not leaving': Donald Trump tweets that Rex Tillerson isn't on the outs with him https://t.co/UAhJpVBZAO https://t.co/bldep39XDm
2017-12-01,When inflation is not 'always and everywhere' a monetary phenomenon https://t.co/MnsfLxJc4Z https://t.co/46q1OpciXG
2017-12-01,How Emily Young poured her injury rage into training and became a Paralympian https://t.co/gnqpyYHkJk from @sportsdanbarnes
2017-12-01,"Ski-doo maker BRP invests $100M in production expansion, despite NAFTA uncertainty https://t.co/8peOOhbs0q https://t.co/49YVMwEn7b"
2017-12-01,Class action lawsuit against PayPal alleges hidden currency conversion fees https://t.co/bZN59uqk56 via @legalpost https://t.co/WY9y4BGcTH
2017-12-01,The roots of Tree of Smoke: A reintroduction to Denis Johnson's early poems as we say goodbye to the author https://t.co/0yA6ot88tz via @npbooks https://t.co/sJdi0dVtsI
2017-12-01,".@jengerson: Why you shouldn't leave your kids alone with YouTube
https://t.co/onmMxEoodO https://t.co/MgtFPJAb0F"
2017-12-01,"'Keep our great country safe from all the weed,"" Conservative critic pleads in Parliament poem https://t.co/asvi2j0rgX https://t.co/Mt4P37xiH0"
2017-12-01,Conrad Black: Too many BAs. Too many lawyers. Not enough real work https://t.co/CkAGlfq5C9 via @nationalpost
2017-12-01,New York Times cuts the number of free articles on website in half https://t.co/HGvjcEyuHp https://t.co/2H0R8Mg5R9
2017-12-01,Top court rules real estate agents must make home sales data public https://t.co/6Rolk5Ri4J https://t.co/pL8uqjLfG3
2017-12-01,Street food vendors skewer EU's proposed kebab ban https://t.co/l5V5idOk0I https://t.co/e1jRbtmx1A
2017-12-01,Colby Cosh: Dopey thoughts from the Alberta MLA who sees communism in the weeds https://t.co/txFkpmL7Zl via @nationalpost
2017-12-01,"After Mike Flynn pleads guilty, James Comey makes Instagram debut with Bible quote on justice https://t.co/7JHCPUHBtN"
2017-12-01,NP View: Morneau is at the centre of an ethics scandal — yet again https://t.co/TW2eTmML9k via @nationalpost
2017-12-01,"Ontario lawyers must say they promote equality, or else after law society rejects exemption for conscientious objectors https://t.co/kYiCN4T3HB https://t.co/l8QvBhdmF2"
2017-12-01,"Michael Flynn admits to lying, says Trump team knew of Russia talks https://t.co/Tx4mhRzbmh https://t.co/DhQKbob8cE"
2017-12-01,NP View: Canada is right to co-host international summit on North Korea https://t.co/U4s6o0MgFt via @nationalpost
2017-12-01,"Study suggests new responses needed on HIV non-disclosure, but not necessarily new law #WorldAIDSDay https://t.co/0RJzyExpX9 https://t.co/OsuRVy5OJI"
2017-12-01,Trudeau won't begin free trade talks during China visit next week: officials https://t.co/bk6kOZ2Ezi https://t.co/gAs2Ibtm7L
2017-12-01,Terry Glavin: The Liberals are dangerously wrong on China. They always have been https://t.co/ih8zasSQl8 https://t.co/DnF6QY6kj6
2017-12-01,"Jared Kushner reportedly told Michael Flynn to contact Russia ahead of UN Security Council vote
https://t.co/PEXPVYjELH https://t.co/5bbcxdxVYN"
2017-12-01,A feast of options for the foodie on your Christmas list https://t.co/xs0DnYHrZe via @nparts https://t.co/MuSWsLnsQ9
2017-12-01,It's surprising that sports' masculine culture has been late to the reckoning https://t.co/ncknrhZiTI from @scott_stinson
2017-12-01,North Koreans celebrate missile launch with fireworks and 'dancing parties' https://t.co/608ICJZIen https://t.co/76JiNhscJq
2017-12-01,Canadian director Jordan Canning's Suck It Up feels 'deliberately oblique' https://t.co/kEdRQXvQK2 via @nparts https://t.co/isrR0MlEUZ
2017-12-01,"Five tips to help you score the best deals on your holiday shopping online 
https://t.co/xk5CX5ePsK https://t.co/nVTEkHxyek"
2017-12-01,The best part of The Dancer is the dance https://t.co/25T5zxaeXW via @nparts https://t.co/PirREXDmQa
2017-12-01,Withdrawal symptoms: Could lower drug prices hurt more than just the pharma industry? https://t.co/3oRWrryH5Z https://t.co/F9FW7nqcAN
2017-12-01,Spain and Portugal draw into same group as Putin and Maradona mingle at #WorldCup2018 draw https://t.co/MtOi7lbgXd https://t.co/SXUajZpNIV
2017-12-01,"Big Time is an arresting portrayal of celebrity, genius and urban design https://t.co/IIVpfBl0N7 via @nparts https://t.co/jv1oxVYXhI"
2017-12-01,How to make the most of your charitable giving come tax time https://t.co/jMu0llDQUZ via @FPpersonal_fin https://t.co/wodred59u6
2017-12-01,"Sorry, pundits: Here's why video game consoles aren't dying but actually thriving https://t.co/0RNOeBohYS via @PostArcade https://t.co/VdnJLDCPa9"
2017-12-01,"Oshawa GM plant cuts worker shifts as it scales back car output, adds truck line https://t.co/612UXrRTsy https://t.co/xAduRLoNEc"
2017-12-01,"In Faces Places, Agnès Varda and JR spin the ordinary into the extraordinary https://t.co/lK46YhPiis via @nparts https://t.co/40W7tZzfMp"
2017-12-01,Hudson's Bay reaches agreement with Land &amp; Buildings on Rhone Capital investment https://t.co/ULp2K7xYaM https://t.co/9wMZuFXhdb
2017-12-01,"The royal effect: Meghan Markle wears $790 coat by Montreal's Mackage and 'website traffic exploded'
https://t.co/EYpGXxWDZj https://t.co/C0rEoVQEfR"
2017-12-01,Campbell is testing online soup ordering as part of its comeback effort https://t.co/QtYkp5AUlC https://t.co/ku5UzgbaYV
2017-12-01,UPDATE: Michael Flynn pleads guilty to lying to the FBI as Russia probe intensifies https://t.co/Tx4mhRzbmh https://t.co/MvSz6GF8tI
2017-12-01,"First-time director Alexandra Dean presents Hedy Lamarr, the inventor https://t.co/jprPYtyH02 via @nparts https://t.co/UuL0Q1NFXO"
2017-12-01,Rex Murphy: Notley held up her end of the deal. If only Trudeau would do the same https://t.co/6NQzue8eZp via @nationalpost
2017-12-01,Watch Radius and step into The Twilight Zone https://t.co/u3qGSczRRc via @nparts https://t.co/56h1NdpF94
2017-12-01,U.S. military contractor sentenced to life in prison for rape and murder of Okinawa woman https://t.co/SIzOrpzE0s https://t.co/zngrJYOkl0
2017-12-01,The loonie is on fire — up more than a cent at 78.70 https://t.co/w4oYQv4mJI https://t.co/mfWE3Qusfq
2017-12-01,Donald Trump might declare Jerusalem the Israeli capital https://t.co/Zl7yANj6TU https://t.co/eX3VLGj8FL
2017-12-01,"Russia looks to extend Middle East presence by approving deal to land warplanes at Egypt bases
https://t.co/d5GgGOsd3V https://t.co/HCmh25Dhan"
2017-12-01,Federal prosecutors may want $2-million one-of-a-kind Wu-Tan Clan album https://t.co/ylWksW08Uh https://t.co/NOxfOlxfSH
2017-12-01,"A near-miracle of writing, Wexford Plaza breathes life into a Scarborough strip mall https://t.co/2KNU6Cs5UI via @nparts https://t.co/NwETh1Asqd"
2017-12-01,The Dow is tanking right now on reports that  former adviser Michael Flynn will testify about Trump https://t.co/JPLWkwYszf via @fpinvesting https://t.co/OrkTAai780
