id,created_at,text
2017-12-02,Appeal court upholds ruling ordering realtors to make home sale data public https://t.co/Y2DLiRstu7 https://t.co/rc1VQ8v49v
2017-12-02,Indigenous feminism: what is it and what does the future hold? https://t.co/hrN3BzERSy https://t.co/vQXzODk6sk
2017-12-02,Brutal killing of Naskapi baby in foster care still haunts family more than 30 years later https://t.co/pD4rcgsXoj https://t.co/6yNwlvkfaV
2017-12-02,Sask. 2nd highest province for fentanyl prescriptions https://t.co/XHxsLVKc4m https://t.co/Y4uagrQRp6
2017-12-02,"World Cup draw: Portugal, Spain to meet in group stage https://t.co/tlgCCtCgdx https://t.co/QLodhETdJV"
2017-12-02,Trump to recognize Jerusalem as Israel's capital: officials https://t.co/l0gBBAkEIQ https://t.co/94efv6XozA
2017-12-02,"American Airlines reaches agreement with pilots, holiday flights now unaffected https://t.co/e4mwCYuPFT https://t.co/tooHI3OAks"
2017-12-02,"Brand name drug sales soar in Canada, while R&amp;D sags https://t.co/bQ2XYgeAOv https://t.co/oWpYlmNXnq"
2017-12-01,Judge grants stay of part of Quebec's controversial religious neutrality law https://t.co/lw6CdiCT6T https://t.co/uayao1hY5e
2017-12-01,"Véronique Pronovost was sexually harassed by a professor at Université du Québec à Montréal. 
Six years later, she still doesn't know if he was disciplined for his actions. https://t.co/QhBV7QsALG"
2017-12-01,"UPDATED: Flynn admits lying to FBI, says Trump transition team knew about contact with Russia https://t.co/vWMkTfNrp3 https://t.co/IKYfCljC8G"
2017-12-01,Correction: Flynn told prosecutors that Trump's transition team knew about his contact with Russian officials in December 2016. ^rw
2017-12-01,Harvey Weinstein has not yet appointed a lawyer to appear in court for an Ontario actor's civil suit against him. https://t.co/B34juQesjj
2017-12-01,"Overcrowding, understaffing and a 'culture of violence' are rampant at a notorious Ontario jail: lawyer https://t.co/8nDB0nsNSn @cbcfifth"
2017-12-01,"Asked if some at the White House wanted him to resign, Rex Tillerson told reporters, ""It's laughable … laughable."" https://t.co/6BbA4MsXuS"
2017-12-01,'Historic agreement:' Canada signs High Arctic commercial fishing ban https://t.co/41ThYLUmqm
2017-12-01,Rachel Notley makes the Great Canadian Pro-Pipeline Road Trip https://t.co/AGDWwwjcQ3 @TracyJohnsonCBC
2017-12-01,UPDATED: Former Trump adviser Michael Flynn pleads guilty to lying to FBI https://t.co/vWMkTfNrp3 https://t.co/zQeIKZl2d1
2017-12-01,World's biggest lithium-ion battery plugs into Australia's grid https://t.co/ql4VXPgvyW
2017-12-01,"From judges to board members, hundreds of federal government positions are waiting to be filled. https://t.co/pzG5pkI4tu @LizT1"
2017-12-01,#Opinion: The Tories are making some pretty serious allegations about Finance Minister Bill Morneau with very little evidence. https://t.co/10tYULCWjs @RobynUrback
2017-12-01,Canada's top general says there have been no talks on joining the U.S.'s ballistic-missile shield program https://t.co/z9WEKv40hd
2017-12-01,Real estate agents have fought long and hard to keep data on the selling price of homes confidential. That could end today. https://t.co/h7XCxeQU42 @p_evans
2017-12-01,"Pope breaches diplomatic protocol during Myanmar visit, utters the word ""Rohingya"" after meeting a handful of refugees. https://t.co/ereH3xiscj"
2017-12-01,Donald Trump's former national security adviser Michael Flynn charged with making false statements to FBI. Expected to plead guilty this morning. https://t.co/vWMkTfNrp3
2017-12-01,"Canada adds 80,000 jobs in November
Jobless rate drops to lowest level in almost a decade https://t.co/0iQVhXKf13"
2017-12-01,Meghan Markle picks up a glove dropped by a member of the public in Nottingham on her and Prince Harry's first official appearance together. https://t.co/3cpKGzJQF4 https://t.co/2Qewf8QgrF
2017-12-01,"Canada has all the tools to potentially eradicate HIV/AIDs, but infection rates aren’t coming down. https://t.co/1FD7r8myXI #WorldAIDSDay"
2017-12-01,"While the U.S. relationship with China fluctuates, Trudeau's visit could signal the start of formal free trade talks. https://t.co/gonpGudrQ1 @chrishallcbc"
2017-12-01,A copper-clad steam-powered schooner of unknown origin was discovered in 2002 at the bottom of Halifax harbour. https://t.co/PLnthSiDJr #HalifaxExplosion
2017-12-01,"MLA's comparison of cannabis to communism taken out of context, UCP says https://t.co/9DzAvTKs1a https://t.co/T7xZPbuxoc"
2017-12-01,"The price of death 

These seven profiles tell the stories of a fraction of the roughly 350 people who die on the job every year in Canada. https://t.co/QHPURZqulS"
2017-12-01,Morneau at centre of fiery debate in Commons that leads to Tory MP's ejection https://t.co/DIRebshVGb https://t.co/y6agr0dMKl
2017-12-01,Federal scientists are looking for ways to make HIV testing more accessible for marginalized communities. https://t.co/x8qx9EvJ2N #WorldAIDSDay
2017-12-01,Charges dropped against Siksika man who suffered broken bones at hands of RCMP https://t.co/17ISARZXZ1 https://t.co/Y3zlt3vHQ5
2017-12-01,"The government’s new air passenger rights bill doesn't measure up, passengers and advocates say. https://t.co/1zsEaE9BB0"
2017-12-01,"Jays analyst Gregg Zaun fired by Sportsnet for ""inappropriate behaviour"" https://t.co/TVnBC5pMVP https://t.co/R0wqzKFDG9"
2017-12-01,Prince Harry and fiancée Meghan Markle make first official joint tour https://t.co/3cpKGzJQF4
2017-12-01,"'Politics outweighed other things today,' Ceci says about PST discussion https://t.co/sVrMMWPQoY https://t.co/p5BEcrWQc6"
2017-12-01,"Video shows boy, 12, allegedly slapped by Winnipeg police officer https://t.co/Y1vXQkCsp8 https://t.co/X3qxPuQ9r2"
2017-12-01,Saying goodbye to Chilliwack's first and only gay bar https://t.co/zqbWUcV6dc https://t.co/VliLR5Fwum
2017-12-01,"Prince Rupert, B.C., forced to own island it didn't want; now it's starting to pay off https://t.co/Qw8DuwL0Uc https://t.co/5y8wz3NZN0"
2017-12-01,Parents 'scared' as son with severe autism faces release without home supports https://t.co/jXU3qHZNCf https://t.co/as8scnv0oJ
2017-12-01,Ottawa backs off of court proceeding on First Nations child health care https://t.co/dUyney8iXt https://t.co/fzoW60LJEa
2017-12-01,"Body found in Toronto ravine identified as missing transgender woman, police say https://t.co/cMeBdyoy0V https://t.co/aRaSGQdtJK"
2017-12-01,American Airlines says it has found pilots for most Christmas flights https://t.co/LGP4VJnavQ https://t.co/Gu0UBCduJC
2017-12-01,"Quebec lawmakers call on businesses to simply say, 'Bonjour' https://t.co/jxrSOsfQP6 https://t.co/jeUml7dS58"
2017-12-01,Bank of Canada weighs merits of creating a digital currency https://t.co/Jj7SzMK8X9 https://t.co/8W9HCa3Nwj
2017-12-01,OPEC agrees to extend oil production cut into next year https://t.co/mWZjQvbuib https://t.co/6cBBW698cc
2017-12-01,"Massacre survivors, family members press Liberals for stronger gun laws https://t.co/2JkyAxeHC4 https://t.co/2KQPZCc81c"
2017-12-01,Raymond Théberge named Canada's official languages commissioner https://t.co/MZfPlwoOJC https://t.co/Ww8NMmrI50
2017-12-01,"Air Transat failed passengers stuck on 2 flights at Ottawa airport, agency decides https://t.co/DcpFGyJvSq https://t.co/6Ryg4NDyTE"
2017-12-01,Lonely in Vancouver? So are 30 per cent of young people https://t.co/dk85MM157u https://t.co/op4sjS8btt
2017-12-01,Ontario's hospitality industry takes aim at sexual harassment https://t.co/zI0NnmpsEV https://t.co/O7pGDOr3jZ
2017-11-30,"Speaker Geoff Regan gave the boot to Conservative MP Blake Richards in the House of Commons for excessive heckling today, the first such expulsion in 15 years https://t.co/aax0ZpX4vL https://t.co/W7X8ufIlN5"
2017-11-30,"Patients needing admission to hospital stuck in ER longer, report says https://t.co/jXOHTSWzRG https://t.co/U2euHApKiq"
2017-11-30,"British Prime Minister Theresa May says Donald Trump's retweets from a far-right group were ""the wrong thing to do."" https://t.co/moHG9Gjspv https://t.co/rb9QYoKWMx"
2017-11-30,Reena Virk killer Kelly Ellard granted day parole https://t.co/ZDzlkj4HdH https://t.co/Mz7ImVkJkZ
2017-11-30,An innovative instrument on a telescope in Chile has discovered 72 galaxies that were previously hidden in Hubble observations. https://t.co/Ux8oR8eHpQ
2017-11-30,We are experiencing technical issues on cbc.ca and some people may be seeing older versions of stories. We're working on resolving this ASAP. Thanks for your patience. ^rw
2017-11-30,Public Safety Minister Ralph Goodale says simply repealing all of C-51 would be like trying to unscramble eggs. https://t.co/19nCilyAsc
2017-11-30,@CBCOttawa robin-williams-what-year-is-it.gif
2017-11-30,Bjorn Samstrom was sentenced by a Sweden court to 10 years in prison for coercing teenagers to perform sexual acts in front of webcams. https://t.co/FHloixPXV6
2017-11-30,"@ScottMoffatt21 @CBCOttawa Uh.... 

. 

Remember the Alamo? ^jb"
2017-11-30,"@CBCOttawa @ScottMoffatt21 It's pretty good, à mon Avis."
2017-11-30,Facebook will temporarily stop advertisers from excluding certain races https://t.co/0LFa4gISg8
2017-11-30,"Families to share more stories of loss, violence and discrimination as #MMIWG hearing continues https://t.co/GIaKPgtLD4"
2017-11-30,Blacks who applied to the relief commission after the #HalifaxExplosion had their claims reduced by 20% or ignored entirely. https://t.co/Bp2gQyh5GD @SH_BordenColley
2017-11-30,"#Opinion: Must every offender become a pariah, or is there room for rehabilitation — possibly even forgiveness — depending on the totality of circumstances? https://t.co/u47V6ZI230 @a_picazo"
2017-11-30,The Greens now have 6 provincial MLAs across the country — half of them in the Maritimes. https://t.co/m5RPzWN7OC @EricGrenierCBC
2017-11-30,School boards across Canada are struggling to meet the growing demand for French immersion teachers https://t.co/ngp7Pm0W7u @fitzpatrick_m
2017-11-30,"White House has plan to replace Secretary of State Rex Tillerson with CIA chief Mike Pompeo, New York Times reports. https://t.co/n0mJ0ExFBE"
