id,created_at,text
2017-12-02,"Unlocked cellphones mean Canadians will save money at home and abroad, says advocate https://t.co/2tBOBbdhvT https://t.co/H6YJ76BcTh"
2017-12-02,Elections Alberta to test new voting technologies in Calgary-Lougheed byelection https://t.co/wd1tyb6Kri https://t.co/nVyaQcKyIf
2017-12-02,"Holiday augmented reality window art makes 'jaws drop,' organizer says https://t.co/Fg1yxxolhD https://t.co/2WHuDc0LUD"
2017-12-02,"Most. Excited. Listener. Ever. 
Good feels all around with @CalgaryFoodBank donations. #CBCfeedsYYC https://t.co/ZtFz78IjE1"
2017-12-01,UCP MLA criticized for calling new Calgary Cancer Centre a 'fancy box' https://t.co/L26aGfaLzF https://t.co/hCK9KTsIHB
2017-12-01,"New 'makerspace' to offer 3D printers, laser cutters for sparking startup ideas https://t.co/hhOypWc0me https://t.co/WEvP20TmsP"
2017-12-01,This 9-year-old Alberta boy raised $33K by selling lemonade in honour of his mom https://t.co/PM0cK9Vt6g https://t.co/YFdPNQ036E
2017-12-01,.@CBCJenny wants to take your donation for the @CalgaryFoodBank! Come and see us at 1000 Veterans Place NW until 7pm. There are cool #CBC prizes at stake! #CBCfeedsYYC https://t.co/uNFGc3dVRu
2017-12-01,Christmas tree prices rise for first time in almost a decade https://t.co/2EBpy1TdQS https://t.co/EAicrC50tA
2017-12-01,Alberta premier goes running in Argos jersey to settle bet with Ontario premier https://t.co/eIygRkhHlN https://t.co/jGGS3MucWh
2017-12-01,"The @CBCCalgary Food Bank Drive is back, and we hope to be bigger than ever! Here's some handy tips when it comes to @CalgaryFoodBank donations this holiday season as we look to feed hungry Calgarians. #yyc #cbcfeedsyyc https://t.co/n7moiPWpI8"
2017-12-01,National parks free for people under 17 starting in 2018 https://t.co/c4VQDy2TZ7 https://t.co/lzRTefZsGs
2017-12-01,Calgary dad 'relieved and delighted' charges of child abduction dropped on eve of trial https://t.co/Buel7QrGod https://t.co/NYzRYC4f0Y
2017-12-01,Truck driver runs down woman and dog walking in alley in Penhold https://t.co/XiPO9hS7d3 https://t.co/dYBwFJIE7j
2017-12-01,"Red Deer man wanted in connection with counterfeit cash, shotguns and stolen car https://t.co/pLNUiqZJGy https://t.co/z3axrtJy0l"
2017-12-01,Alberta oilsands waste exported by American refineries to pollution-choked India https://t.co/7K6eqjhTOV https://t.co/ivSzN01GUl
2017-12-01,"Calgary bearing brunt of flu season in Alberta, numbers show https://t.co/pzn9H2N42H https://t.co/pyPB5XROCL"
2017-12-01,"Alberta unemployment rate falls to 7.3%, its lowest level in nearly 2 years https://t.co/iRwjdperrC https://t.co/PxOxQINqyF"
2017-12-01,Mila got our last bag of One Gray Knight this morning! Thanks everyone for coming out to support #cbcfeedsyyc @FratelloCoffee for @calgaryfoodbank! https://t.co/YIHgvKXyvi
