id,created_at,text
2017-12-01,@Johncanucks Thanks! We're spending the day dissecting interviews so they can be more excellent.
2017-12-01,Thank you for once again making Daybreak the #1 morning show in Kelowna. We love what we do. ❤️ https://t.co/vMpTynENrl
2017-12-01,Province announces temporary homeless shelter in downtown Kelowna. Opens today. 80 beds. 425 Leon Ave. https://t.co/5BGUgHdHRI
2017-11-30,".@Wilkinson4BC raises possibility of legal challenge to ""rigged"" referendum on proportional representation. #bcpoli"
2017-11-30,The average commuting time in Kelowna is 19.8 minutes. https://t.co/qPnBSU2hqN
2017-11-29,"AG @Dave_Eby cautions @bcliberals not to undermine democratic institutions, after opposition MLA suggests upcoming referendum might be rigged."
2017-11-29,@Dave_Eby @KylloGreg PS @KylloGreg did not respond to invitations to appear on our programme.
2017-11-29,"Next on @CBCKelowna: AG @Dave_Eby responds to claim by MLA @KylloGreg that electoral referendum is ""rigged."" Listen live: https://t.co/48S3G2Oi7R #bcpoli"
2017-11-28,Update: Coquihalla closed pending assessment by @SpillsInfoBC. No detour. Update at 2 pm.  https://t.co/dd4RJNKYuv
2017-11-28,".@ElectionsBC declines comment on allegation by @KylloGreg that BC referendum is ""rigged,"" says their role in referendum still unclear."
2017-11-28,@plainspoken2015 @CMHC_ca No.
2017-11-28,"Here's the tweet in which Liberal MLA suggests, without evidence, that electoral referendum is ""rigged."" #bcpoli #shuswap https://t.co/fh9XUvaw2L"
2017-11-28,"Liberal MLA @KylloGreg suggests, without evidence, that upcoming electoral referendum in BC is ""rigged."""
2017-11-28,@CMHC_ca Full @CMHC_ca report here: https://t.co/mIUCRnjwy4 #Kelowna
2017-11-28,@CMHC_ca Tune in to @CBCKelowna at 7:10 am. We'll talk to @CMHC_ca about new numbers &amp; Kelowna rental market. Listen live: https://t.co/48S3G2Oi7R
2017-11-28,"@CMHC_ca Taken together, stats show #Kelowna has one of the tightest rental markets in Canada."
2017-11-28,@CMHC_ca Kelowna rents increased more than any other city in Canada. Up 8.6%.
2017-11-28,"@CMHC_ca ""Affordable"" Rutland neighbourhood has vacancy rate of 0.0%. #Kelowna"
2017-11-28,"Kelowna has lowest vacancy rate in country at 0.2%, says .@CMHC_ca"
2017-11-23,Newly elected councillor wants audit of #Penticton Indian Band after by-election.
2017-11-21,City council now supports the shelter it once evicted. https://t.co/kkkrZUWpHf
2017-11-21,Listen live here: https://t.co/WuMdYRzbnv https://t.co/ag065ctHmw
2017-11-20,"""There's a bottleneck in the wheelhouse."" Kelowna faces a housing crunch. Here's the @cityofkelowna report to council. https://t.co/nhQUgnRExC https://t.co/qEXlRflvTa"
2017-11-15,A $7.5 million hoax?  https://t.co/XbvzE5PfGk
2017-11-14,ICYMI Check out the great tale of the Semer Ensemble on @CBCDay6 https://t.co/PFGf5D3LNq
2017-11-10,Vaccines urged after meningitis-causing disease diagnosed at Okanagan high school. https://t.co/I7toOLpi3o https://t.co/Wg25355aDs
2017-11-09,.@alyaramadan says the snow in the Okanagan will end later this morning. https://t.co/YSw7OqLJMH
2017-11-08,Want more information on Ayurveda? https://t.co/nzIEe4IQdr
2017-11-08,"Check out the adventures of world travellers on motorcycles, Heather Lea and Dave Sears. https://t.co/5tQdEPyeXo"
2017-11-07,@RebeccaZandberg @DerekSilva We lost it.
2017-11-02,#Coquihalla Highway closed southbound in two places. https://t.co/8x9QQ1eG9k #Kelowna #Kamloops #MerrittBC
2017-11-01,@bosquetango What app are you using to stream?
2017-10-26,"Okanagan apples, made better! https://t.co/PWKR41dppm"
2017-10-20,"BC Coroner identifies victims of #Fernie ammonia leak as Wayne Hornquist, 59; Lloyd Smith, 52;  Jason Podloski, 46.
https://t.co/7LVoZoWYTY"
2017-10-19,@ajmpujol We had multiple independent corroborations of her allegations + we gave anti-abortion activist ample opportunity for rebuttal.
2017-10-19,@ajmpujol How so?
2017-10-12,Interested in being part of a type-2 diabetes study? Check out https://t.co/R90PflfYtH.
2017-09-24,"Dianne Watts enters BC Liberal leadership race, will resign as Tory MP https://t.co/Re2H9I3yPl https://t.co/NGPZ36MZyh"
2017-09-11,"Mayor of Grand Forks apologizes for saying refugees could be ""terrorists and pedophiles."" https://t.co/C6xEU1mKeV https://t.co/Cx2W27rrZM"
