id,created_at,text
2017-12-02,"And with that, #CBCopenhouse &amp; Food Bank Day comes to a close. Thank you so much to all who visited, tuned in and donated to food banks across B.C. You raised $695,107 today! And you can donate all weekend at https://t.co/EeWRFcGyvi"
2017-12-02,@GoodbyeClutter @LisachristCBC @CBCStephenQuinn @richmhope We're pleased you could make it too!
2017-12-02,@hiphopdancedad @CBCOnTheCoast We can do it! And we're also raising funds all weekend online at https://t.co/EeWRFcGyvi
2017-12-02,@GwenFloyd @AidanFloyd @CBCOnTheCoast Thank you Gwendolyn and Aidan!
2017-12-02,Only one hour left of #CBCOpenHouse &amp; Food Bank Day! Help us support B.C. Food Banks - call to donate at 604-662-6470 or 1-866-226-4642 or at https://t.co/EeWRFcY9TS. THANK YOU!
2017-12-02,@DeltaFilmAcad Thanks for coming by!
2017-12-02,"@Planta Thanks for spreading the word, Joseph!"
2017-12-02,$492k and rising! Let's hit half a million and keep going! #cbcopenhouse https://t.co/h9pdUGBnMN
2017-12-02,@katedonegani Thanks for the shout out Kate!
2017-12-01,Full house for Rich Hope and the Yuletide Wailers on a #CBCOpenHouse edition of @CBCOnTheCoast https://t.co/EzJDdXNrU1
2017-12-01,What an adorable photo! #cbcopenshouse https://t.co/QiZVjXiF8H
2017-12-01,Thanks for stopping by for our newsroom tours today #vancouver! Tours have ended but you can still donate at https://t.co/bmj8ZYmgqP https://t.co/UsoG6jYvjU
2017-12-01,@GwenFloyd @CBCRadioCanada The future looks bright! Thanks so much for coming today!
2017-12-01,@FarrahMerali @brettballah @DanBurritt @ericrankincbc Soooo stylish #CBCOpenHouse
2017-12-01,Full house for @CBCStephenQuinn’s live @CBCOnTheCoast show at #CBCOpenHouse #vancouver. He is live until 6 pm at our broadcast centre at 700 Hamilton Street! https://t.co/eZ8H9RDw3R
